date_witness,date_filed,witness,agent,lat_,long_,city,country,region_hq,armed?,chapeau?,coat?,observed_action
2003-03-04,2003-04-27,Spencer Copeland,Victor Tapia,51.39323,0.47713,Strood,GB,London,False,False,False,sad
1995-05-26,1995-07-23,Sydney Mcfarland,Christopher Smith,53.93361,37.92792,Kireyevsk,RU,Moscow,False,True,True,evasive
1994-02-26,1994-02-26,Stephen Castro,Gerald Green,50.20528,19.27498,Jaworzno,PL,Warsaw,False,True,True,worried
2002-01-05,2002-01-09,Samantha Wong,Nicholas Powell,43.32393,5.4584,Les Olives,FR,Paris,False,False,True,panicking
2011-06-19,2011-08-03,Michelle Snow,Terry Erickson,48.98333,2.61667,Mitry-Mory,FR,Paris,False,True,False,out-of-control
2003-09-12,2003-11-04,Amanda Howard,Sarah Brown,46.65581,32.6178,Kherson,UA,Kiev,False,True,True,scared
2006-11-30,2006-12-01,Erica Stephens,Michael Webb,53.63333,9.85,Halstenbek,DE,Berlin,False,True,True,happy
2011-05-19,2011-05-29,Kristy Cannon,Paul Rogers,68.79833,16.54165,Harstad,NO,Oslo,False,True,True,worried
1985-10-25,1985-12-06,Shannon Lamb,Christian Moore,53.93361,37.92792,Kireyevsk,RU,Moscow,False,True,True,worried
2009-06-25,2009-07-01,Jason Johnson PhD,Cathy Durham,48.46458,9.22796,Pfullingen,DE,Berlin,False,True,True,hostile
1998-09-11,1998-10-16,Darlene Smith,Timothy Williams,44.80477,-0.59543,Talence,FR,Paris,False,True,True,scared
2004-09-29,2004-11-18,Michelle Villanueva,Jamie Martin,55.25,24.75,Ukmerge,LT,Vilnius,False,True,True,out-of-control
1994-10-30,1994-10-31,John Russell,Sandra Odonnell,60.18427,24.95034,Kallio,FI,Helsinki,False,True,True,injured
2007-04-25,2007-06-14,Colin Martin,Daniel Brown,52.61131,13.31783,Hermsdorf,DE,Berlin,True,False,True,accusatory
2016-11-20,2017-01-09,Amber Spencer,Jessica Rogers,53.78333,-1.06667,Selby,GB,London,False,False,True,paranoid
1989-01-03,1989-01-09,Rebecca Benton,Christopher Morrison,51.64316,-0.36053,Bushey,GB,London,False,True,True,lonely
2014-10-04,2014-11-03,Barbara Morris,Jordan Torres,55.85,37.56667,Likhobory,RU,Moscow,False,False,True,happy
2006-03-26,2006-04-20,Crystal Duran,Randy Simmons,43.32686,-2.98884,Leioa,ES,Madrid,False,False,True,complaining
2018-02-16,2018-02-25,Elizabeth Walker,Susan Thomas,48.77275,5.16108,Bar-le-Duc,FR,Paris,False,True,True,injured
1991-05-05,1991-05-19,Rebekah Lynch,Grant Humphrey,40.92298,14.30935,Afragola,IT,Rome,False,True,True,fleeing
1985-10-15,1985-10-22,Erin Ruiz,Sonia Mcdaniel,42.0,21.32778,Saraj,MK,Skopje,True,True,False,panicking
2021-11-20,2021-12-27,Alejandro Garcia,Lindsey Wheeler,37.31309,40.74357,Mardin,TR,Istanbul,False,True,True,sad
2019-11-10,2019-11-28,Donna Tucker,Laura Reynolds,50.18545,27.06365,Shepetivka,UA,Kiev,False,False,True,panicking
1990-06-25,1990-08-11,Luke Bell,Jerry Stephenson,51.95838,4.47124,Schiebroek,NL,Amsterdam,False,True,True,complaining
2018-08-07,2018-09-29,Lisa Olson,Robert Merritt,45.99194,29.41824,Artsyz,UA,Kiev,False,True,False,accusatory
2021-09-29,2021-11-04,Charles Clark,Jennifer Hernandez,48.98693,2.44892,Gonesse,FR,Paris,False,True,False,hostile
2009-04-02,2009-04-29,Kimberly Wilson,Brittany Henderson,50.18545,27.06365,Shepetivka,UA,Kiev,False,True,False,confessing
1993-09-13,1993-11-11,Stephanie Palmer,Matthew Young,43.1122,12.38878,Perugia,IT,Rome,True,True,True,oblivious
2007-04-16,2007-06-03,Christopher Daniels,Jose Hunt,45.53069,9.40531,Gorgonzola,IT,Rome,False,False,True,tense
1993-08-27,1993-09-29,Cathy Gordon,Justin White,48.43174,17.8031,Hlohovec,SK,Bratislava,False,False,True,friendly
2011-07-22,2011-07-24,Rachel Mason,Logan Duncan,49.5099,6.74549,Losheim,DE,Berlin,False,False,True,unhappy
1990-02-19,1990-03-08,Gabrielle Peters,Gina Howard,53.83333,-2.98333,Poulton-le-Fylde,GB,London,False,True,True,evasive
2017-02-14,2017-03-28,John Mitchell,Donna Mathis,48.46458,9.22796,Pfullingen,DE,Berlin,False,True,True,unhappy
2019-11-23,2019-12-18,Mrs. Crystal Bowman DDS,Michael Tate,53.93361,37.92792,Kireyevsk,RU,Moscow,False,True,False,happy
2017-06-29,2017-07-06,Kenneth Brown,Jerry Erickson,38.68712,-4.10734,Puertollano,ES,Madrid,False,False,True,lonely
1995-07-18,1995-07-19,Amanda Arnold,Patricia Edwards,43.71032,-1.05366,Dax,FR,Paris,True,False,True,silent
1986-06-08,1986-06-27,Caitlin Reynolds,Jacqueline Maldonado,50.82882,-0.32247,Lancing,GB,London,False,True,True,lonely
1985-12-10,1985-12-20,Randall Garcia,Chloe Harris,40.98894,28.67582,Yakuplu,TR,Istanbul,False,False,True,worried
1996-01-02,1996-02-24,Todd White,Brian Torres,50.82882,-0.32247,Lancing,GB,London,True,True,True,out-of-control
2010-03-03,2010-03-31,Sarah Gardner,Denise Park,40.92298,14.30935,Afragola,IT,Rome,True,False,True,injured
2017-08-10,2017-08-23,Karen Lawrence,Amy Gomez,48.15659,28.28489,Soroca,MD,Chisinau,False,True,True,fleeing
1999-11-21,2000-01-08,Joseph Gray,Elizabeth Cook,49.65186,26.97253,Krasyliv,UA,Kiev,False,True,True,evasive
2019-12-22,2020-02-19,Michelle Davis,Annette Barrett,59.37722,28.19028,Narva,EE,Tallinn,False,True,True,panicking
2005-09-11,2005-10-24,Megan Briggs,Brooke Crawford,42.7,27.25,Aytos,BG,Sofia,False,True,True,oblivious
1999-05-13,1999-05-17,Megan Brooks,Charles Leonard,45.9836,12.70038,Cordenons,IT,Rome,False,True,True,friendly
2021-12-07,2022-01-28,Erica Adams,Ashley Vaughn,37.31309,40.74357,Mardin,TR,Istanbul,False,True,True,fleeing
2012-11-22,2013-01-20,Mary Avery,Amy Gomez,48.52961,12.16179,Landshut,DE,Berlin,False,True,True,injured
1993-05-04,1993-06-09,Thomas Merritt,Christopher Baker,51.65,-0.2,Barnet,GB,London,True,False,True,friendly
2008-10-06,2008-11-17,Jacqueline Thompson,Rhonda Jones,51.39148,-0.29825,Surbiton,GB,London,False,False,True,out-of-control
2014-05-09,2014-06-17,Luis Fernandez,Stephanie Taylor,48.49144,9.20427,Reutlingen,DE,Berlin,False,True,True,insulting
2017-09-24,2017-11-21,Marcus West,Courtney Thompson,45.39402,9.29109,San Giuliano Milanese,IT,Rome,False,True,True,fleeing
2003-03-14,2003-04-24,Jennifer Simmons,Gordon Jimenez,47.56494,31.33078,Voznesensk,UA,Kiev,False,False,True,sad
2005-08-16,2005-09-23,Joseph Johnson,Gordon Jimenez,51.12794,4.21372,Temse,BE,Brussels,False,True,True,complaining
2001-07-02,2001-08-15,Jane Barnett,Allen Baker,52.31333,6.92917,Oldenzaal,NL,Amsterdam,False,True,True,fleeing
1986-08-29,1986-09-10,Andrew Frank,Jeanette Best,50.79205,-1.08593,Southsea,GB,London,False,True,True,worried
1995-01-21,1995-02-03,Calvin Smith,Kaitlyn Johns,54.39635,24.04142,Alytus,LT,Vilnius,False,True,True,accusatory
1990-05-26,1990-06-28,Dwayne Wise,Kerry Buck,43.71032,-1.05366,Dax,FR,Paris,False,True,True,sad
2019-05-03,2019-05-10,Joseph Buchanan,Jared Reid,49.68369,8.61839,Bensheim,DE,Berlin,False,True,True,insulting
1987-08-14,1987-10-10,Micheal Griffin,Kenneth Stevenson,68.79833,16.54165,Harstad,NO,Oslo,False,False,True,evasive
2017-08-21,2017-08-26,Daniel Frazier,Michael Barron,52.48173,-2.12139,Brierley Hill,GB,London,False,False,True,insulting
2015-02-02,2015-03-30,Stephanie Griffin,Deborah Holden,60.2052,24.6522,Espoo,FI,Helsinki,False,False,True,oblivious
2018-01-29,2018-03-06,Troy Wilcox,Kelly Lindsey,57.14369,-2.09814,Aberdeen,GB,London,False,True,True,accusatory
2013-07-11,2013-08-30,Timothy Brock,Melvin Hansen,53.6052,10.03988,Barmbek-Nord,DE,Berlin,True,True,True,tense
2009-02-19,2009-04-14,Kelly Rodriguez,Ashley Howell,61.72744,17.10558,Hudiksvall,SE,Stockholm,False,True,True,sad
2006-05-02,2006-06-18,Rebecca Rogers,Donna Martin,53.59782,34.33825,Dyat’kovo,RU,Moscow,False,False,True,friendly
2010-07-12,2010-07-26,Suzanne Rhodes MD,Gregory Moore,54.84444,38.16694,Kashira,RU,Moscow,False,False,True,confessing
1999-11-01,1999-11-24,Jonathan Garza,Charlene Mccormick,47.05,15.46667,Sankt Peter,AT,Vienna,False,False,True,sad
1996-06-04,1996-07-04,Kendra Russell,Kathleen Castro,41.92361,20.91361,Bogovinje,MK,Skopje,False,True,True,sad
1988-03-25,1988-05-09,Kathryn Douglas,Tanya Conley,56.56317,-2.58736,Arbroath,GB,London,False,False,True,fleeing
2018-09-21,2018-10-30,Jacqueline Bush,Robert Jenkins,52.71083,5.74861,Emmeloord,NL,Amsterdam,False,True,True,evasive
2015-12-24,2015-12-26,Kathleen Steele,Jesse Boyd,50.75932,25.34244,Lutsk,UA,Kiev,True,True,True,friendly
2016-09-18,2016-09-29,Donna Williams,Annette Barrett,44.43579,26.01649,Sector 6,RO,Bucharest,False,False,True,silent
1994-05-25,1994-06-14,Christina Lee,Judith Meyer,49.97704,9.15214,Aschaffenburg,DE,Berlin,False,False,True,talkative
2012-07-10,2012-09-04,Mr. Mitchell Petersen,Lindsey Hoover,51.26,-2.1875,Westbury,GB,London,False,True,True,fleeing
2003-11-04,2003-11-12,Mariah Hernandez,Darrell Crawford,52.31333,6.92917,Oldenzaal,NL,Amsterdam,False,False,True,fleeing
2007-09-04,2007-09-21,Marissa Lewis,Andre Lamb,53.69786,-2.68758,Leyland,GB,London,False,False,True,out-of-control
2015-08-03,2015-09-29,Michael Robinson,Matthew Young,48.90472,2.2469,La Garenne-Colombes,FR,Paris,False,False,True,complaining
2012-11-15,2012-12-12,William Edwards,James Bryant,50.82882,-0.32247,Lancing,GB,London,False,True,True,confessing
2003-11-20,2004-01-02,Michael Carter,Miranda Lester,42.8139,-1.64295,Segundo Ensanche,ES,Madrid,False,False,True,over-complimenting
2019-08-13,2019-08-26,Michael Moreno Jr.,Christina Krause,49.68369,8.61839,Bensheim,DE,Berlin,False,False,True,friendly
2016-07-13,2016-07-14,Ryan Hancock,Joseph Moore DVM,52.47774,10.5511,Gifhorn,DE,Berlin,False,True,True,happy
2016-06-03,2016-07-19,Darin Garza,Andrew Sullivan,49.65186,26.97253,Krasyliv,UA,Kiev,False,False,True,injured
2014-06-01,2014-07-22,Matthew Norton,Bryce Alvarado,54.39635,24.04142,Alytus,LT,Vilnius,False,True,True,unhappy
2001-09-26,2001-10-21,Melissa Mendoza,Garrett Lawrence,55.82885,-4.21376,Rutherglen,GB,London,False,False,True,out-of-control
2005-11-25,2006-01-19,Jose Hicks,Jerry Collins,48.35693,10.98461,Friedberg,DE,Berlin,False,True,True,paranoid
2014-09-05,2014-09-24,Crystal Sanchez,Adam Smith,56.56317,-2.58736,Arbroath,GB,London,False,True,True,hostile
2017-07-12,2017-08-26,Sarah Barrera,Carrie Jones,49.97704,9.15214,Aschaffenburg,DE,Berlin,False,True,True,evasive
2019-04-09,2019-05-09,Maria Shaw,Angelica Chan,59.37722,28.19028,Narva,EE,Tallinn,False,True,True,hostile
1993-11-21,1993-12-20,Matthew Johns,Karen Nguyen,50.56149,4.69889,Gembloux,BE,Brussels,False,False,True,injured
2019-08-15,2019-09-11,Jennifer Waters,Theresa Patterson,51.04962,12.1369,Zeitz,DE,Berlin,False,True,True,fleeing
1996-06-06,1996-07-10,Duane Short,Joseph Arellano,42.50729,1.53414,les Escaldes,AD,Andorra,False,False,True,injured
1987-02-08,1987-03-11,Crystal Salinas,Linda Finley,43.35071,46.10925,Gudermes,RU,Moscow,False,True,True,complaining
1991-10-22,1991-10-23,Parker Gonzalez,Carla Reyes,55.62047,37.49338,Tyoply Stan,RU,Moscow,False,True,True,fleeing
1996-01-25,1996-03-05,Dennis Washington,Samuel Cunningham,46.32313,-0.45877,Niort,FR,Paris,False,False,True,paranoid
2016-03-11,2016-04-11,Karen Brooks,Tammy Lutz,48.79325,2.29275,Fontenay-aux-Roses,FR,Paris,False,False,True,silent
2021-11-30,2021-12-23,Stephanie Hicks,Anthony Harris,52.26083,7.00417,Losser,NL,Amsterdam,False,False,True,confessing
2010-12-11,2010-12-14,Matthew Guzman,Kathy Meadows,52.2,8.63333,Kirchlengern,DE,Berlin,False,True,True,panicking
2005-10-26,2005-11-17,Jeffrey Banks,Mark Ferguson,51.30001,13.10984,Oschatz,DE,Berlin,False,False,True,over-complimenting
2004-06-08,2004-06-18,Felicia Barker,Julie Nguyen,59.33333,18.28333,Boo,SE,Stockholm,False,True,True,out-of-control
2018-09-20,2018-11-03,Michael Harrison,Veronica Richards,55.64776,38.02486,Malakhovka,RU,Moscow,False,True,True,evasive
1994-10-05,1994-10-29,Loretta Burke,Jasmine Rowland,51.12794,4.21372,Temse,BE,Brussels,False,True,True,panicking
2007-01-10,2007-02-15,Charles Miller,Misty Young,36.92574,14.72443,Ragusa,IT,Rome,False,True,True,happy
1986-03-20,1986-04-14,Devin Terry,Ms. Sheila Campbell MD,45.39402,9.29109,San Giuliano Milanese,IT,Rome,False,False,True,talkative
1991-02-07,1991-02-22,John Tucker,Holly Chapman,48.46458,9.22796,Pfullingen,DE,Berlin,False,True,True,scared
1999-10-22,1999-11-07,Amanda Fowler,Loretta Wood,48.98333,2.61667,Mitry-Mory,FR,Paris,False,True,False,worried
1998-10-04,1998-11-04,Edward Lewis,William Knight,51.42708,-0.91979,Lower Earley,GB,London,False,True,True,accusatory
1986-07-23,1986-08-30,Deborah Thompson,Megan Livingston,64.5635,39.8302,Severodvinsk,RU,Moscow,False,False,True,paranoid
2015-05-22,2015-06-28,Lynn Massey,Connie Ramos,64.5635,39.8302,Severodvinsk,RU,Moscow,False,True,True,insulting
2006-12-20,2007-01-27,Danielle Hamilton,James Burnett,38.72706,-9.24671,Carnaxide,PT,Lisbon,False,True,True,talkative
2016-11-11,2016-12-25,Dennis Gilmore,Christopher Sandoval,43.4125,23.225,Montana,BG,Sofia,False,True,True,panicking
1998-05-27,1998-06-26,Stephen Woods,Jennifer George,38.38479,-0.76773,Novelda,ES,Madrid,False,False,True,over-complimenting
1999-12-18,2000-02-03,Sarah Perez,Sarah Reynolds,52.86147,9.5926,Walsrode,DE,Berlin,False,False,True,confessing
1995-07-10,1995-08-05,Connie Leonard,Micheal Thomas,55.1904,30.2049,Vitebsk,BY,Minsk,False,True,True,sad
1986-10-03,1986-11-25,Jonathan Chang,Steven Lee,53.78333,-1.06667,Selby,GB,London,False,False,True,paranoid
1986-01-08,1986-02-28,Amy Rivera,Christian Moore,43.62558,13.39954,Falconara Marittima,IT,Rome,False,True,True,insulting
1995-09-12,1995-11-02,Gabriela Reyes,Brendan Love,47.48444,36.25361,Polohy,UA,Zaporozhye,False,True,True,lonely
2000-03-13,2000-05-10,Aaron Morales,Victoria Rodriguez,54.8421,46.5813,Alatyr’,RU,Moscow,False,False,True,unhappy
1997-05-09,1997-07-03,Tammy Brock,Reginald Harvey,37.58105,29.26639,Serinhisar,TR,Istanbul,False,True,True,panicking
1989-11-19,1990-01-05,Philip Williams III,Michael Bailey,37.08819,-8.2503,Albufeira,PT,Lisbon,True,True,True,fleeing
1992-06-24,1992-06-28,Tony Jordan,Kathleen Castro,43.2907,5.4384,Marseille 11,FR,Paris,False,False,True,accusatory
2021-09-17,2021-11-04,James Chandler,Jessica Rogers,50.9803,11.32903,Weimar,DE,Berlin,False,True,True,confessing
2002-06-15,2002-08-13,Latasha Beasley,Jeffrey Bush,44.97639,19.61222,Sremska Mitrovica,RS,Belgrade,False,False,True,oblivious
2003-11-02,2003-11-07,Jonathan Cole,Robert Merritt,53.93361,37.92792,Kireyevsk,RU,Moscow,False,True,True,scared
2005-05-29,2005-07-25,Kathleen Ramirez,Adam Smith,41.91886,8.73812,Ajaccio,FR,Paris,False,False,True,complaining
2021-01-12,2021-01-17,Jasmine Aguilar,Erik Gibson,40.87329,14.43865,Somma Vesuviana,IT,Rome,False,False,True,evasive
2011-09-10,2011-10-21,Dylan Hines,Crystal Kelly,38.38479,-0.76773,Novelda,ES,Madrid,False,False,False,happy
2012-12-22,2013-01-03,William Anderson,Michelle Jarvis,51.19139,6.51352,Korschenbroich,DE,Berlin,False,True,True,happy
2012-06-10,2012-07-04,Meagan Steele,Alvin Alvarez,48.35693,10.98461,Friedberg,DE,Berlin,False,True,False,complaining
2022-03-14,2022-04-14,Erica Mason,Jennifer Hernandez,47.48444,36.25361,Polohy,UA,Zaporozhye,False,True,True,complaining
1992-04-26,1992-05-29,Justin Chandler,Patrick Stephens,51.21667,6.26667,Schwalmtal,DE,Berlin,True,True,True,confessing
2020-10-28,2020-10-31,Phillip Cruz,Rebecca Rodriguez,51.14942,15.00835,Zgorzelec,PL,Warsaw,False,False,True,scared
1986-11-16,1986-12-14,Whitney Morton,Charles Leonard,54.90083,38.07083,Stupino,RU,Moscow,False,False,True,happy
2007-08-26,2007-09-18,Michelle Jackson,Brandi Jones,51.03427,5.37429,Houthalen,BE,Brussels,False,True,True,injured
2004-08-18,2004-09-01,Brent Wilson,Julie Lopez,43.48961,-8.2194,Ferrol,ES,Madrid,False,True,True,sad
2021-07-26,2021-08-29,Angela Thompson,Kathleen Munoz,43.61092,3.87723,Montpellier,FR,Paris,False,True,True,paranoid
1999-07-23,1999-09-01,Mark Grimes,Brett Scott,53.5942,25.8191,Novogrudok,BY,Minsk,False,False,True,over-complimenting
1995-09-11,1995-09-12,Jennifer Bowman,Garrett Cook,61.78491,34.34691,Petrozavodsk,RU,Moscow,False,True,True,worried
1991-08-08,1991-08-29,Theresa Williams,Shelley Richardson,42.06166,-1.60452,Tudela,ES,Madrid,False,True,False,insulting
2003-02-06,2003-02-18,Matthew Klein,Darlene Pitts,50.9803,11.32903,Weimar,DE,Berlin,False,True,True,tense
2014-08-10,2014-09-09,Marissa Lara,Denise Johnson,50.11861,-5.53715,Penzance,GB,London,False,True,True,scared
2009-11-17,2009-11-20,Jacob Donaldson,Mr. Rodney Franco,44.89784,8.86374,Tortona,IT,Rome,False,True,False,fleeing
1998-12-30,1999-01-02,Erik Klein,Elizabeth Martinez,54.39304,53.26023,Bavly,RU,Moscow,False,True,True,complaining
1999-05-14,1999-07-04,Wendy Hernandez,Jessica Joseph,52.66277,-2.01111,Great Wyrley,GB,London,False,True,True,out-of-control
2015-03-19,2015-03-30,Erika Sparks,Jordan Torres,39.12074,27.18052,Bergama,TR,Istanbul,False,True,True,fleeing
1995-08-02,1995-09-14,Ana Goodman,Pamela Gonzales,38.96667,-0.18333,Gandia,ES,Madrid,True,False,False,tense
1989-05-23,1989-06-23,Miss Kimberly Nelson,Andre Lamb,51.30001,13.10984,Oschatz,DE,Berlin,False,True,True,tense
2007-08-25,2007-10-21,Jonathan Snyder,Kimberly Stewart,35.89972,14.51472,Valletta,MT,Malta,False,False,True,complaining
2021-07-12,2021-07-20,Michelle James,Mackenzie Gilbert,59.80917,30.38167,Shushary,RU,Moscow,False,True,True,fleeing
2001-01-16,2001-01-27,Ashley Velasquez,William Zuniga,43.96222,43.63417,Novopavlovsk,RU,Moscow,False,True,True,scared
2019-01-10,2019-02-13,Patrick Wagner,Rebecca Russell,52.68333,0.93333,East Dereham,GB,London,False,False,True,hostile
2014-10-22,2014-10-27,Taylor Paul,Jeanne Green,52.86147,9.5926,Walsrode,DE,Berlin,False,True,True,panicking
1997-11-13,1997-11-19,Jennifer Hughes,Evan Perkins,40.42386,-3.53261,San Fernando de Henares,ES,Madrid,False,False,True,fleeing
1998-10-09,1998-11-15,Becky Klein,Tracy Young,54.8421,46.5813,Alatyr’,RU,Moscow,False,False,True,accusatory
2012-01-16,2012-02-02,Maria Mcdowell,Maurice Mccarthy,48.15659,28.28489,Soroca,MD,Chisinau,False,True,True,scared
1993-03-29,1993-04-22,Felicia Pacheco,Gabrielle Mendez,43.32393,5.4584,Les Olives,FR,Paris,False,True,True,scared
2012-10-23,2012-10-25,Michelle Davis,Brian Delacruz,43.35071,46.10925,Gudermes,RU,Moscow,False,True,True,happy
2001-06-04,2001-06-20,John Cross,Brandy Mendez,52.86147,9.5926,Walsrode,DE,Berlin,False,True,False,fleeing
1998-01-20,1998-03-06,Victoria Williams,Nicholas Rowe,43.61058,1.33467,Colomiers,FR,Paris,False,False,True,accusatory
2012-09-06,2012-11-04,Jose Brennan,Kenneth Gutierrez,51.955,5.22778,Culemborg,NL,Amsterdam,False,True,True,injured
1989-01-05,1989-02-18,Kyle Mason,Kendra Mercado,57.97472,33.2525,Valday,RU,Moscow,True,False,True,paranoid
2019-05-10,2019-05-26,Samantha Carrillo,Jessica Conway,50.74497,3.20639,Mouscron,BE,Brussels,False,False,False,over-complimenting
2005-07-07,2005-07-16,Michael Murray,Christopher Smith,51.88333,8.51667,Verl,DE,Berlin,False,False,True,worried
2018-12-12,2019-01-18,Charles Chaney,Michael Mercer,50.80019,7.20769,Siegburg,DE,Berlin,False,True,True,insulting
2001-10-01,2001-11-14,Melissa Robbins,Misty Marshall,53.43333,-7.95,Athlone,IE,Dublin,False,True,True,happy
2003-12-29,2004-02-17,Maria Young,Anthony Harris,55.39485,43.83992,Arzamas,RU,Moscow,True,True,True,out-of-control
2015-11-27,2016-01-24,Ronald Flores,Mary Scott,52.4089,31.3237,Dobrush,BY,Minsk,False,False,True,scared
2004-05-18,2004-05-21,Patricia Romero,Brandy Mendez,60.02427,30.28491,Kolomyagi,RU,Moscow,False,False,True,out-of-control
2014-12-10,2015-02-04,Mrs. Stephanie Mcdowell,Kim Dyer,50.71229,4.52529,Rixensart,BE,Brussels,True,True,True,evasive
2006-09-24,2006-11-04,Edward Nguyen,William Gallagher,51.39148,-0.29825,Surbiton,GB,London,True,True,True,fleeing
2019-05-27,2019-06-04,Jodi Ramirez,Gabrielle Mendez,51.08468,7.11393,Burscheid,DE,Berlin,False,False,True,silent
2007-08-23,2007-08-26,Matthew Cook,Jennifer George,57.97472,33.2525,Valday,RU,Moscow,False,True,True,happy
2017-07-03,2017-08-06,Karen Gomez,Anthony Hamilton,57.47908,-4.22398,Inverness,GB,London,False,True,True,hostile
2020-06-25,2020-08-07,James Beltran,Emily Brown,43.11667,1.6,Pamiers,FR,Paris,False,False,True,oblivious
2009-07-28,2009-08-10,Preston Curry,Dr. Crystal Mccormick,48.28259,9.72749,Ehingen,DE,Berlin,False,True,True,confessing
2000-11-20,2001-01-16,Kelsey Yu,Jeffrey Bush,53.00974,-3.05814,Rhosllanerchrugog,GB,London,False,True,True,paranoid
2007-09-15,2007-10-26,Dominique Perez,Tony Bell,52.31333,6.92917,Oldenzaal,NL,Amsterdam,True,False,True,tense
1993-02-26,1993-02-26,Mr. Rodney Fields DDS,Gregory Hanson,37.31065,13.57661,Agrigento,IT,Rome,False,False,True,talkative
2008-05-16,2008-06-12,Sean Ellis,James Kennedy,48.35693,10.98461,Friedberg,DE,Berlin,False,False,True,paranoid
2005-09-02,2005-10-25,Stacey Gallagher,Carla Reyes,50.88506,4.07601,Denderleeuw,BE,Brussels,False,False,True,out-of-control
1994-12-06,1994-12-20,Jonathan Hernandez,Mark Ferguson,35.89972,14.51472,Valletta,MT,Malta,False,False,True,insulting
2019-05-01,2019-05-14,Devon Thomas,Jeffery Carter,55.63711,37.38115,Solntsevo,RU,Moscow,False,True,True,talkative
2004-12-23,2005-02-14,Katrina Harris,Ronald Friedman,48.98333,2.61667,Mitry-Mory,FR,Paris,False,True,True,sad
1989-02-15,1989-04-05,Ethan Crawford,Jerry Cruz,48.98333,2.61667,Mitry-Mory,FR,Paris,False,False,True,worried
2014-02-02,2014-03-06,Stephanie Wilson,Jerry Stephenson,48.06919,11.37703,Gauting,DE,Berlin,False,True,True,happy
2014-05-07,2014-05-10,Paul Taylor,Kevin Evans,51.03427,5.37429,Houthalen,BE,Brussels,False,True,True,confessing
2000-10-28,2000-12-07,Logan Snyder,Matthew Wagner,38.13708,41.00817,Silvan,TR,Istanbul,True,True,True,worried
1992-03-26,1992-04-14,Jennifer Vaughn,Jose Hunt,48.98333,2.61667,Mitry-Mory,FR,Paris,True,False,True,friendly
2008-09-25,2008-11-01,Brandon Mathis,Mary Weaver,50.23805,8.86704,Nidderau,DE,Berlin,False,True,False,injured
2014-01-20,2014-02-16,James Nichols,Bradley Ewing,50.8,3.16667,Wevelgem,BE,Brussels,True,True,True,silent
2007-05-31,2007-05-31,Tonya Hall,Austin Summers,68.79833,16.54165,Harstad,NO,Oslo,False,True,True,oblivious
1991-01-27,1991-03-23,Ashley Ayers,Nicole Adams,51.24197,4.82313,Lille,BE,Brussels,False,False,True,hostile
1997-10-04,1997-10-21,Brian Pacheco,Jennifer Snyder,40.37528,28.88222,Mudanya,TR,Istanbul,False,True,True,silent
1999-09-30,1999-11-14,Christopher Berg,Gerald Green,45.53069,9.40531,Gorgonzola,IT,Rome,True,False,True,insulting
1988-11-09,1988-12-17,Tracy Carpenter,Vanessa Chapman,51.24197,4.82313,Lille,BE,Brussels,False,False,True,worried
1993-01-22,1993-02-11,Sharon Dalton,Michael Maynard,44.97639,19.61222,Sremska Mitrovica,RS,Belgrade,False,True,True,panicking
2014-02-26,2014-03-13,Toni Vargas,Jason Mccarthy,48.8765,2.18967,Rueil-Malmaison,FR,Paris,False,True,True,accusatory
2004-08-13,2004-09-06,Howard Stewart,Carrie Boone,55.82737,-4.0573,Viewpark,GB,London,False,False,True,tense
2018-12-05,2019-01-12,Stacy Garcia,Nathaniel Jackson,52.2,8.63333,Kirchlengern,DE,Berlin,False,True,True,panicking
2016-04-24,2016-05-14,Dean Lutz,Billy White,53.59337,9.47629,Stade,DE,Berlin,False,True,True,evasive
1999-06-27,1999-08-24,Daniel Johnson,Christina Ball,51.26,-2.1875,Westbury,GB,London,False,True,True,out-of-control
2001-12-30,2002-02-27,Christopher Andrews,Brandi Jones,40.55851,17.80774,Mesagne,IT,Rome,False,True,True,panicking
2014-12-20,2015-02-07,Sally Singleton,James Kennedy,42.28639,18.84,Budva,ME,Podgorica,False,False,True,talkative
2005-08-17,2005-08-31,Morgan Bradley MD,Laura Oconnor,48.06919,11.37703,Gauting,DE,Berlin,False,False,True,evasive
2015-12-15,2016-02-09,Stephanie Taylor,John Wright,41.72063,12.6723,Ariccia,IT,Rome,False,True,True,silent
2005-06-20,2005-07-01,Rebecca Sanders,William Gallagher,55.62047,37.49338,Tyoply Stan,RU,Moscow,False,True,True,oblivious
1986-05-18,1986-07-16,Tara Gonzales,Jeffrey Bush,53.7446,-0.33525,Kingston upon Hull,GB,London,False,False,True,happy
2016-02-14,2016-03-26,Janice Jackson,Kim Dyer,38.37255,34.02537,Aksaray,TR,Istanbul,False,True,True,friendly
1985-05-02,1985-06-10,Joseph Myers,Nicholas Powell,45.73333,4.91667,Bron,FR,Paris,False,True,True,out-of-control
1991-02-13,1991-04-06,Leslie Ball,Gerald Green,49.5099,6.74549,Losheim,DE,Berlin,False,True,True,complaining
2016-12-02,2017-01-12,Janet Gibson,Todd Garcia,38.13708,41.00817,Silvan,TR,Istanbul,False,True,True,friendly
2019-08-02,2019-08-18,April Woods,Jeanette Best,53.94313,10.30215,Bad Segeberg,DE,Berlin,False,True,True,paranoid
2002-02-21,2002-03-15,Darrell Thompson,Melissa Meyers,57.97472,33.2525,Valday,RU,Moscow,False,False,True,evasive
