date_witness,date_agent,witness,agent,latitude,longitude,city,country,region_hq,has_weapon,has_hat,has_jacket,behavior
1990-09-05,1990-10-03,Lawrence Lewis,Kimberly Stewart,25.87972,-97.50417,Heroica Matamoros,MX,Matamoros,False,True,True,hostile
2005-11-27,2005-12-31,Diane Wong,Logan Duncan,41.50343,-74.01042,Newburgh,US,New York,True,True,True,evasive
1989-12-19,1989-12-31,Timothy Porter,Kyle Thomas,10.22677,-67.33122,La Victoria,VE,Caracas,True,True,True,panicking
2021-07-19,2021-07-23,Jenna Baker,Donna Mathis,23.0072,-82.4017,Boyeros,CU,Havana,False,False,True,friendly
2013-12-03,2013-12-13,Marissa Roy,Carrie Boone,41.27621,-72.86843,East Haven,US,New York,False,True,True,oblivious
1998-08-09,1998-09-03,Bill Alvarado,Misty Young,32.54044,-82.90375,Dublin,US,New York,False,True,True,accusatory
1993-04-05,1993-04-06,Melissa Walsh,Dawn Lopez,47.4943,-122.24092,Bryn Mawr-Skyway,US,Los Angeles,False,False,True,accusatory
1993-06-30,1993-08-18,Mark Gonzales,Cathy Durham,-14.66463,-52.35558,Nova Xavantina,BR,Cuiaba,False,False,True,out-of-control
2020-01-25,2020-03-03,Kimberly Moore,Amanda Brown,40.57788,-73.95958,Brighton Beach,US,New York,False,True,True,out-of-control
2002-09-22,2002-11-18,Hannah Mathis,Cynthia Carr,9.91861,-68.30472,Tinaquillo,VE,Caracas,False,False,True,oblivious
1987-12-04,1988-01-31,Christopher Ho,Patrick White,-31.4488,-60.93173,Esperanza,AR,Argentina,False,False,True,paranoid
2019-12-16,2020-02-09,Michael Kelly,Mary Weaver,-31.25033,-61.4867,Rafaela,AR,Argentina,False,True,True,scared
1994-12-03,1994-12-22,Bonnie Reynolds,Casey Weber,10.22677,-67.33122,La Victoria,VE,Caracas,False,True,True,out-of-control
1995-01-09,1995-02-09,Richard Smith,Charlene Mccormick,9.92787,-84.13722,San Rafael,CR,Costa Rica,False,True,True,happy
2008-05-27,2008-06-12,Susan Harper,Maurice Mccarthy,41.24255,-82.61573,Norwalk,US,New York,False,True,True,talkative
2021-01-16,2021-01-29,Diane Long,Eddie Hall,-54.8,-68.3,Ushuaia,AR,Argentina,False,True,True,insulting
2004-06-30,2004-08-15,Misty King,Kurt Clark,38.54491,-121.74052,Davis,US,Los Angeles,False,True,True,talkative
2003-08-22,2003-08-27,Courtney Aguilar,Marie Hernandez,7.83389,-72.47417,Villa del Rosario,CO,Bogota,False,False,True,tense
2005-10-27,2005-12-05,Frank Taylor,Jessica Rogers,9.92787,-84.13722,San Rafael,CR,Costa Rica,False,True,True,happy
2000-12-01,2000-12-31,Louis Sanchez,Carrie Jones,42.7392,-84.62081,Waverly,US,Detroit,True,False,True,panicking
2007-05-10,2007-05-29,Thomas Manning,Patrick White,30.16688,-96.39774,Brenham,US,Chicago,False,True,True,talkative
1986-03-04,1986-03-30,Michael Simmons,Judith Meyer,-23.7975,-48.59278,Buri,BR,Sao Paulo,False,True,True,scared
1987-03-16,1987-04-06,David Meyers,Gina Howard,39.32288,-76.72803,Woodlawn,US,New York,False,True,True,paranoid
2021-10-08,2021-11-18,Jose Bauer MD,Ray Hall,39.09112,-94.41551,Independence,US,Chicago,False,False,True,insulting
2020-09-19,2020-10-23,Victoria Nelson,Julia Reynolds,33.45122,-86.99666,Hueytown,US,Chicago,False,False,True,tense
2005-02-22,2005-03-15,Andrew Hart,Adam Mathis,40.24537,-75.64963,Pottstown,US,New York,False,True,True,evasive
2004-11-19,2004-12-18,Jennifer Mitchell,Jane Huff,-34.74785,-58.70072,Pontevedra,AR,Argentina,False,True,True,injured
2016-03-18,2016-03-31,Shirley Crawford,Tammy Bruce,41.72059,-87.70172,Evergreen Park,US,Chicago,False,False,False,lonely
2009-04-24,2009-04-26,Jillian Johnson,Christopher Miller,-14.66463,-52.35558,Nova Xavantina,BR,Cuiaba,False,False,True,friendly
2007-02-28,2007-04-13,James Ramsey,Kathleen Castro,-20.25333,-43.80139,Itabirito,BR,Sao Paulo,False,True,True,tense
1989-05-18,1989-06-18,Karen Jackson,Kevin Martin,41.80753,-87.65644,New City,US,Chicago,False,True,True,talkative
2005-12-14,2006-02-01,Lauren Galvan,Patricia Perez,4.73245,-74.26419,Madrid,CO,Bogota,False,True,True,happy
1999-07-29,1999-08-01,Sarah Boyer,Mark Williams,45.16024,-93.08883,Lino Lakes,US,Chicago,False,False,True,unhappy
2011-02-22,2011-03-01,Richard Johnson,Wayne Knight,42.24113,-88.3162,Crystal Lake,US,Chicago,False,True,True,over-complimenting
1987-08-31,1987-10-13,Terri Weaver,Anthony Harris,33.93113,-117.54866,Norco,US,Los Angeles,True,True,True,accusatory
2018-11-07,2018-11-15,Patrick Stephens,Joshua Reed,-31.25033,-61.4867,Rafaela,AR,Argentina,False,True,True,panicking
1990-06-21,1990-06-29,Joseph Lang,Daniel Lewis,34.21639,-119.0376,Camarillo,US,Los Angeles,False,True,True,evasive
2002-12-04,2002-12-15,Richard Carter,Brian Torres,19.8173,-97.35992,Teziutlan,MX,Mexico City,False,False,True,friendly
2021-01-08,2021-02-09,Raymond Wright,John Turner,41.47892,-87.45476,Schererville,US,Chicago,False,True,True,silent
2008-01-05,2008-02-19,Christine Serrano,Michael Mercer,36.91023,-121.75689,Watsonville,US,Los Angeles,False,True,True,paranoid
2018-09-27,2018-10-06,Phillip Cabrera,John Barr,26.91756,-82.07842,Punta Gorda Isles,US,New York,False,True,True,fleeing
1993-02-14,1993-04-09,Anthony Baker,Joseph Nguyen,-32.45242,-71.23106,La Ligua,CL,Santiago,False,False,True,paranoid
1997-06-14,1997-07-20,Erik Johnson,Martin Diaz,-10.91111,-37.07167,Aracaju,BR,Maceio,False,True,True,insulting
2002-06-29,2002-08-05,Stephen Carroll,Matthew Young,-21.205,-41.88778,Itaperuna,BR,Sao Paulo,False,True,True,lonely
2003-01-23,2003-02-23,Dawn Wolfe,Thomas Hamilton,-31.4488,-60.93173,Esperanza,AR,Argentina,False,False,True,fleeing
1989-02-19,1989-02-20,Heather Lewis,Carrie Boone,39.45621,-77.96389,Martinsburg,US,New York,False,True,True,insulting
2002-03-15,2002-04-26,Brian Hernandez,Parker Mitchell,35.88264,-80.08199,Thomasville,US,New York,False,True,True,out-of-control
1998-11-14,1998-12-22,Robert Gibbs,Tiffany Bennett,9.15093,-79.62098,Chilibre,PA,Panama,True,True,True,lonely
2004-01-06,2004-01-23,Charles Rangel,Latasha Norris,-2.13404,-79.59415,Milagro,EC,Guayaquil,False,False,True,complaining
1988-04-17,1988-04-22,Marie Gordon,Billy White,33.52253,-117.70755,Laguna Niguel,US,Los Angeles,False,True,True,unhappy
2010-09-28,2010-11-07,Linda Clark,Chad Graham,42.58342,-71.8023,Fitchburg,US,New York,False,False,True,scared
2020-01-20,2020-03-09,Vanessa Castillo,Jeffery Carter,29.65163,-82.32483,Gainesville,US,New York,False,False,True,sad
2008-08-29,2008-10-27,Mr. Justin Fowler,Cynthia Moore,38.91817,-78.19444,Front Royal,US,New York,False,False,True,confessing
1991-08-23,1991-09-09,Christopher Escobar,Kenneth Barrett,-8.76194,-63.90389,Porto Velho,BR,Porto Velho,False,False,True,insulting
2000-07-23,2000-08-01,Michelle Gill,Leslie Anderson,-34.74785,-58.70072,Pontevedra,AR,Argentina,False,True,True,lonely
1999-04-07,1999-06-01,Adam Rasmussen,Amy Gomez,-23.7975,-48.59278,Buri,BR,Sao Paulo,False,True,True,lonely
2020-09-26,2020-11-19,Danielle Martin,Kendra Mercado,42.97086,-82.42491,Port Huron,US,Detroit,False,True,True,accusatory
1988-12-02,1988-12-07,Carolyn Berry,Teresa Diaz,32.35126,-95.30106,Tyler,US,Chicago,False,True,True,unhappy
2012-11-08,2013-01-04,Kevin Jordan,John Carlson,34.63915,-120.45794,Lompoc,US,Los Angeles,False,False,True,insulting
2020-06-27,2020-08-06,Tara Jensen,Andre Lamb,40.72816,-74.07764,Jersey City,US,New York,False,True,True,lonely
2021-01-23,2021-03-21,Jeremy Rosales,Steven Edwards,42.8334,-80.38297,Norfolk County,CA,Toronto,True,True,True,sad
1989-06-18,1989-08-05,Carla Vance,Meredith Gibbs,46.09273,-88.64235,Iron River,US,Menominee,False,False,True,sad
1999-07-16,1999-08-29,Connor Johnson,Kenneth Stevenson,42.52787,-70.92866,Peabody,US,New York,False,True,True,panicking
1998-07-02,1998-07-08,Tammy Harmon,Jennifer Shannon,39.00622,-77.4286,Sterling,US,New York,False,False,True,oblivious
2005-07-06,2005-08-27,Brian Gordon,James Dawson,5.20856,-74.73584,Honda,CO,Bogota,False,True,True,worried
1994-04-08,1994-05-24,Andrew May,Glen Walker,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,False,True,True,fleeing
2021-10-24,2021-11-16,Megan Rowe,Rachel Barnes,16.75973,-93.11308,Tuxtla,MX,Mexico City,False,True,True,oblivious
2012-07-29,2012-09-22,Brian Clark,Latasha Norris,-3.14306,-58.44417,Itacoatiara,BR,Manaus,False,True,True,worried
1991-03-02,1991-03-04,Madison Powell,Daniel Brown,35.88264,-80.08199,Thomasville,US,New York,False,True,True,tense
2006-12-10,2007-01-22,Andrew Blake,Thomas Hamilton,40.24537,-75.64963,Pottstown,US,New York,False,True,True,lonely
2015-07-14,2015-09-05,Robert Thomas,Sheri Chapman,46.32374,-120.00865,Sunnyside,US,Los Angeles,True,True,True,panicking
2010-12-17,2011-01-21,Isaac King,Candice Johnson,34.63915,-120.45794,Lompoc,US,Los Angeles,False,False,True,friendly
2011-07-04,2011-07-11,James Elliott,Andre Lamb,39.32288,-76.72803,Woodlawn,US,New York,False,False,True,tense
1991-10-06,1991-11-06,Heather Murphy,Dr. Gregory Gibson,19.32889,-99.32556,San Lorenzo Acopilco,MX,Mexico City,True,False,True,injured
2009-01-23,2009-03-23,Elizabeth Thompson,Steven Lee,25.87972,-97.50417,Heroica Matamoros,MX,Matamoros,False,False,True,injured
2004-03-24,2004-04-23,Laurie Moyer,Kenneth Gutierrez,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,False,True,False,friendly
1989-01-17,1989-01-25,Thomas Mendez,Darren Simpson,-4.24444,-42.29444,Barras,BR,Fortaleza,True,False,True,accusatory
1988-04-02,1988-05-15,Dr. Terry Harvey,Laura Oconnor,49.88307,-119.48568,Kelowna,CA,Vancouver,False,False,True,accusatory
2018-05-06,2018-05-27,Donna Perez,Andrea Watkins,34.14251,-118.25508,Glendale,US,Los Angeles,False,True,False,oblivious
1990-04-28,1990-06-20,Danielle Hopkins,James Bryant,32.52515,-93.75018,Shreveport,US,Chicago,False,True,True,evasive
1989-07-02,1989-07-26,Crystal Cuevas,Angel Payne,50.26729,-119.27337,Vernon,CA,Vancouver,False,False,True,panicking
2007-05-27,2007-05-27,Dale Moreno,Christopher Morris,34.06635,-84.67837,Acworth,US,New York,False,False,True,paranoid
1990-12-26,1991-01-22,Susan Francis,Misty Marshall,35.61452,-88.81395,Jackson,US,Chicago,False,False,True,silent
2019-11-27,2019-12-31,Marcus Reeves,Jennifer Hoffman,41.8542,-87.66561,Lower West Side,US,Chicago,False,False,True,confessing
2017-06-23,2017-07-09,Samantha Houston,Sue Norman DVM,33.03699,-117.29198,Encinitas,US,Los Angeles,False,True,True,lonely
1994-02-25,1994-03-03,Vanessa Mejia,Megan West,20.28527,-103.42897,Jocotepec,MX,Mexico City,True,False,True,insulting
2013-08-20,2013-08-31,Kelly Norman,Scott Nixon,39.43534,-84.20299,Lebanon,US,New York,False,True,True,worried
2021-11-05,2021-12-21,Leonard Sanders,Andrew Miranda,-17.74431,-48.62789,Caldas Novas,BR,Sao Paulo,True,True,True,panicking
2010-05-20,2010-07-17,Kathleen Harris,Jorge Novak,46.1351,-60.1831,Sydney,CA,Glace Bay,False,True,True,friendly
2018-01-16,2018-01-27,Anthony Dunn,Zachary Hawkins,16.75973,-93.11308,Tuxtla,MX,Mexico City,False,True,True,confessing
2017-03-22,2017-04-08,Lauren Gardner,Christina Krause,45.49428,-122.86705,Aloha,US,Los Angeles,False,True,True,worried
1991-08-04,1991-09-27,Adam Lewis,Jeffrey Bush,-8.76194,-63.90389,Porto Velho,BR,Porto Velho,False,True,True,hostile
1987-03-06,1987-04-10,Janice Aguirre,Michael Webb,41.85059,-87.882,Westchester,US,Chicago,False,True,True,friendly
1992-01-30,1992-02-25,Rachel Mclean,Mark Ferguson,31.12406,-97.90308,Copperas Cove,US,Chicago,False,False,True,insulting
2010-10-17,2010-10-21,Matthew Hill,Mallory Wu,10.22677,-67.33122,La Victoria,VE,Caracas,False,False,True,complaining
1999-07-15,1999-07-22,Cheryl Johnson,Cassidy Brown,17.94979,-94.91386,Acayucan,MX,Mexico City,False,True,True,fleeing
2009-06-23,2009-08-19,Mrs. Deborah Sellers MD,Justin Whitehead,41.15376,-87.88754,Bourbonnais,US,Chicago,False,False,False,scared
1989-06-05,1989-06-29,Charles Clark,Mark Valenzuela,39.33427,-76.43941,Middle River,US,New York,True,True,True,tense
2015-04-15,2015-05-27,Terri Brown,Christina Krause,-22.92306,-53.13722,Loanda,BR,Sao Paulo,False,True,True,over-complimenting
1993-11-24,1993-12-24,Christine Alvarez,Donna Martin,36.91023,-121.75689,Watsonville,US,Los Angeles,False,False,True,sad
1987-10-22,1987-12-18,Kristie Ramsey,Christian Moore,-0.71667,-48.52333,Soure,BR,Belem,False,True,True,accusatory
2010-09-12,2010-11-10,Sandra Wyatt,Alicia Harper,26.2173,-80.22588,North Lauderdale,US,New York,False,True,True,panicking
1991-02-05,1991-02-11,Elizabeth Munoz,Mr. Frederick Bryant,-32.45242,-71.23106,La Ligua,CL,Santiago,False,False,True,unhappy
2022-06-21,2022-07-18,Curtis Clarke,Dawn Lopez,33.35283,-111.78903,Gilbert,US,Phoenix,False,True,True,talkative
2014-08-29,2014-09-12,Theresa Hoover,Andre Lamb,33.44872,-86.78777,Vestavia Hills,US,Chicago,False,True,True,fleeing
2006-07-16,2006-07-23,Gregory Mooney,Hannah Palmer,41.6764,-91.58045,Coralville,US,Chicago,False,True,False,evasive
1991-06-21,1991-08-16,Michael Phillips,Karen Nguyen,41.48199,-81.79819,Lakewood,US,New York,False,True,True,injured
1987-12-15,1988-02-12,Steven Turner,Charles Mitchell,-4.42472,-41.45861,Pedro II,BR,Fortaleza,False,True,True,tense
1999-08-24,1999-09-24,Thomas Oneal,Brittany Burnett,39.32011,-76.51552,Rosedale,US,New York,False,False,True,unhappy
2005-01-07,2005-01-21,Joseph Rodriguez MD,William Zuniga,47.38093,-122.23484,Kent,US,Los Angeles,False,True,True,over-complimenting
1987-11-18,1987-12-18,Jeffrey Williams,Terry Erickson,39.33427,-76.43941,Middle River,US,New York,False,True,True,complaining
1988-06-29,1988-07-16,Morgan Powell,Garrett Cook,-32.45242,-71.23106,La Ligua,CL,Santiago,False,True,False,talkative
2000-04-03,2000-05-14,Matthew Brown,Nicole Hinton,39.45621,-77.96389,Martinsburg,US,New York,False,False,False,over-complimenting
2009-06-13,2009-06-23,Daniel Brown,Melissa Ellis,27.09978,-82.45426,Venice,US,New York,False,False,True,insulting
2020-03-23,2020-05-06,Nicole Wall,Paul Garner,43.91452,-69.96533,Brunswick,US,New York,False,False,True,panicking
2007-09-28,2007-10-21,Audrey Hernandez,Shelley Richardson,40.82232,-74.15987,Nutley,US,New York,True,True,False,over-complimenting
1986-01-05,1986-01-16,Michelle Nguyen,Sheri Chapman,-11.94306,-76.70944,Chosica,PE,Lima,False,False,False,insulting
1987-06-29,1987-07-27,Erin Ramos,Patricia Perez,-29.2975,-51.50361,Carlos Barbosa,BR,Sao Paulo,False,True,True,injured
2001-12-28,2002-01-23,Mario Moyer,Stephanie Taylor,26.2173,-80.22588,North Lauderdale,US,New York,False,True,True,insulting
2017-05-01,2017-05-23,Stephanie Riley,Jessica Duran,-25.42944,-50.00639,Palmeira,BR,Sao Paulo,False,True,True,scared
2021-04-22,2021-05-10,Karen King,Stephanie Mcmillan,40.58654,-122.39168,Redding,US,Los Angeles,False,True,True,over-complimenting
2014-10-18,2014-11-28,Dennis Flores,Edward Hernandez,42.7392,-84.62081,Waverly,US,Detroit,False,True,True,over-complimenting
2014-01-31,2014-02-20,Melanie Taylor,David Woodward,46.32374,-120.00865,Sunnyside,US,Los Angeles,False,True,True,confessing
2018-12-31,2019-02-14,Nathaniel Robles,Chad Chandler,33.95015,-118.03917,South Whittier,US,Los Angeles,False,True,True,insulting
1989-10-09,1989-11-27,Kim Moore,Dr. John Webb DVM,41.55815,-73.0515,Waterbury,US,New York,False,False,True,paranoid
1987-11-13,1987-12-14,Luke Martinez,Jessica Conway,4.73245,-74.26419,Madrid,CO,Bogota,False,True,True,talkative
2013-09-26,2013-10-31,Karen Dickson,Rebecca Rodriguez,41.85059,-87.882,Westchester,US,Chicago,False,True,True,silent
1994-04-24,1994-04-26,Dawn Bennett,Jacob Salazar,-22.53722,-42.98194,Guapimirim,BR,Sao Paulo,False,False,True,out-of-control
2022-06-05,2022-06-29,Karen Collins,Glenn Li,41.48199,-81.79819,Lakewood,US,New York,False,True,True,out-of-control
2020-11-10,2020-11-14,Ariel Williams,Robert Jenkins,46.32374,-120.00865,Sunnyside,US,Los Angeles,False,False,True,out-of-control
1994-12-20,1994-12-24,Pamela Francis,Kyle Thomas,-32.45242,-71.23106,La Ligua,CL,Santiago,False,False,True,over-complimenting
2007-06-29,2007-08-07,Traci Mitchell,Brandi Jones,36.61033,-88.31476,Murray,US,Chicago,False,False,True,talkative
2006-08-14,2006-09-19,Sherry Walsh,Susan Bowers,53.51684,-113.3187,Sherwood Park,CA,Edmonton,False,True,True,sad
2008-07-05,2008-08-21,David Padilla,Diana Torres,39.08367,-84.50855,Covington,US,New York,False,True,True,worried
2001-10-03,2001-11-15,Tanya Gutierrez,Ronald Friedman,33.08014,-83.2321,Milledgeville,US,New York,False,False,True,hostile
1997-02-25,1997-03-24,Lisa Roberts,Dean Martinez,15.48131,-86.57415,Olanchito,HN,Tegucigalpa,False,True,True,sad
1989-07-12,1989-07-14,Monique Kelley,Misty Marshall,30.17746,-81.38758,Palm Valley,US,New York,False,False,False,hostile
2009-01-07,2009-02-20,Marie Salazar,Dawn Lopez,43.91452,-69.96533,Brunswick,US,New York,False,False,True,talkative
2005-10-13,2005-11-15,Joseph Evans,Nicole Hart,38.91817,-78.19444,Front Royal,US,New York,False,True,True,lonely
2009-05-22,2009-07-10,Cody Spencer,Sheri Chapman,37.60876,-77.37331,Mechanicsville,US,New York,False,True,True,panicking
1992-06-20,1992-07-20,Rhonda Olson,Patricia Williams,3.8801,-77.03116,Buenaventura,CO,Bogota,False,False,False,silent
1997-10-18,1997-12-02,Kyle Johnson,Brandi Jones,19.04222,-98.11889,Casa Blanca,MX,Mexico City,False,False,True,tense
2013-02-08,2013-03-09,Christina Taylor,Michael Riddle,-10.91722,-37.65,Lagarto,BR,Maceio,False,True,True,paranoid
1988-04-06,1988-05-19,Karla Arnold,Shannon Norman,46.09273,-88.64235,Iron River,US,Menominee,False,False,True,oblivious
1988-03-13,1988-04-07,Roberta Boyle,Megan Livingston,45.49428,-122.86705,Aloha,US,Los Angeles,False,True,True,fleeing
2007-01-27,2007-03-05,Robert Strong,Linda Porter DVM,36.91023,-121.75689,Watsonville,US,Los Angeles,False,False,True,injured
1997-03-10,1997-04-10,Sara Payne,Emily Ruiz,-31.4488,-60.93173,Esperanza,AR,Argentina,False,True,True,silent
2011-12-27,2012-01-16,Joshua Weiss,Alicia Harper,35.61452,-88.81395,Jackson,US,Chicago,False,False,True,over-complimenting
2000-08-14,2000-08-14,John Livingston,Mark Williams,-20.87306,-48.29694,Viradouro,BR,Sao Paulo,False,False,True,paranoid
1999-02-24,1999-03-07,Laurie Rose,Michael Webb,33.52253,-117.70755,Laguna Niguel,US,Los Angeles,False,False,True,oblivious
2004-10-21,2004-11-08,Christopher Harris,Brian Thomas,16.75973,-93.11308,Tuxtla,MX,Mexico City,True,False,True,sad
2022-04-25,2022-05-11,Desiree Ho,Timothy Maldonado,-27.4338,-65.61427,Aguilares,AR,Argentina,False,False,True,happy
2004-08-03,2004-09-13,Richard Hill,Lucas Kirk,41.24255,-82.61573,Norwalk,US,New York,False,True,True,over-complimenting
2021-01-17,2021-03-12,Tammy Green,Angela Strickland,38.91817,-78.19444,Front Royal,US,New York,False,False,True,happy
1991-03-12,1991-04-03,Valerie Clay,Charlene Mccormick,41.80753,-87.65644,New City,US,Chicago,False,False,True,friendly
2012-02-21,2012-04-07,Jamie Cooper,Matthew Chavez,42.8334,-80.38297,Norfolk County,CA,Toronto,False,False,True,silent
2014-05-20,2014-06-04,Lacey Hayes,Julian Anderson,42.58342,-71.8023,Fitchburg,US,New York,False,False,True,happy
2018-07-19,2018-07-20,Katie Barber,Candice Johnson,33.35283,-111.78903,Gilbert,US,Phoenix,False,False,True,panicking
2017-12-16,2018-01-06,David Ware,Richard Harris,36.20829,-115.98391,Pahrump,US,Los Angeles,False,True,True,sad
2015-11-17,2016-01-11,Jennifer Braun,Angelica Chan,-8.76194,-63.90389,Porto Velho,BR,Porto Velho,False,True,True,paranoid
1991-07-15,1991-07-30,Bonnie Gibson,Christine Obrien,39.09112,-94.41551,Independence,US,Chicago,False,False,True,out-of-control
1989-11-11,1989-11-12,Jonathan Duffy,David Wagner,36.20829,-115.98391,Pahrump,US,Los Angeles,False,False,True,complaining
2001-09-23,2001-10-12,Anthony Miranda,Laura Parks,14.93333,-91.11667,Chichicastenango,GT,Guatemala,False,True,False,hostile
2004-11-18,2004-11-28,Anthony Farmer,Larry Braun,47.76232,-122.2054,Bothell,US,Los Angeles,False,True,True,injured
2018-06-19,2018-07-10,Michael Flores,Dr. John Webb DVM,13.70167,-89.10944,Ilopango,SV,El Salvador,True,False,True,talkative
1990-09-21,1990-11-15,Angela Kramer,Shelley Bullock,35.61452,-88.81395,Jackson,US,Chicago,False,False,True,insulting
2001-11-02,2001-11-29,Brittany Mcdonald,Scott Anderson Jr.,19.32889,-99.32556,San Lorenzo Acopilco,MX,Mexico City,False,False,True,confessing
1985-08-07,1985-09-06,Eric Stanley,Sarah Reynolds,-15.675,-38.94722,Canavieiras,BR,Bahia,False,False,True,happy
1995-07-23,1995-08-25,Eric Flores,Mallory Wu,-11.48472,-37.93278,Rio Real,BR,Bahia,False,True,False,over-complimenting
2012-06-20,2012-07-06,Matthew Lawson,Julia Cannon,10.63504,-85.43772,Liberia,CR,Costa Rica,False,False,True,oblivious
2021-05-16,2021-06-23,Lisa Chung,Hannah Palmer,-22.92306,-53.13722,Loanda,BR,Sao Paulo,False,True,True,oblivious
2018-02-04,2018-02-16,Charles French,Regina Henderson,36.91023,-121.75689,Watsonville,US,Los Angeles,False,True,False,tense
2011-12-29,2012-01-19,Mrs. Karen Shea,Brian Velasquez,-34.64966,-58.38341,Barracas,AR,Argentina,False,True,True,confessing
2003-07-06,2003-08-25,Rachel White,Kimberly Perez,33.54428,-84.23381,Stockbridge,US,New York,False,False,True,silent
2003-07-10,2003-08-09,Charles Holmes,Sara Chavez,38.06084,-97.92977,Hutchinson,US,Chicago,False,True,False,fleeing
2003-01-22,2003-02-08,Joseph Johnson,Candice Johnson,29.84576,-90.10674,Estelle,US,Chicago,False,False,True,happy
1988-05-02,1988-05-12,Jerry Kramer,Aaron Nguyen,-34.64167,-60.47389,Chacabuco,AR,Argentina,False,True,True,fleeing
1993-05-10,1993-06-11,Anthony Odonnell,Kelly Barnes,6.46838,-73.26022,Socorro,CO,Bogota,False,False,True,scared
1993-08-29,1993-08-29,Dana Jackson,Nicole Payne,39.96097,-75.60804,West Chester,US,New York,False,False,True,tense
1988-07-19,1988-08-14,Joanna Conner,Kristin Werner,43.91452,-69.96533,Brunswick,US,New York,False,True,True,lonely
1988-11-11,1988-12-01,Laura Garcia,David Strong,14.93333,-91.11667,Chichicastenango,GT,Guatemala,False,True,True,worried
1990-06-23,1990-07-23,Rebecca Davis,David Murphy,40.72371,-73.95097,Greenpoint,US,New York,False,True,True,accusatory
1994-03-30,1994-05-01,Brandon Dennis,Michael Webb,36.20829,-115.98391,Pahrump,US,Los Angeles,False,True,True,oblivious
1993-05-18,1993-06-16,Thomas Reynolds,Karen Weber,-21.41222,-42.19667,Miracema,BR,Sao Paulo,False,True,True,lonely
2008-02-10,2008-03-14,Alejandro Robles,Nicole Scott,40.81,-73.9625,Morningside Heights,US,New York,False,False,True,over-complimenting
2012-03-31,2012-05-04,William Armstrong,Deborah Harrison,14.67751,-60.94228,Le Robert,MQ,Martinique,False,False,True,talkative
2015-05-24,2015-07-13,Alexis Paul,Amy Gomez,41.75338,-86.11084,Granger,US,Indiana,False,True,True,fleeing
2004-12-29,2005-02-21,Christopher Arnold,Christina Ball,-34.64966,-58.38341,Barracas,AR,Argentina,False,False,True,talkative
1992-11-30,1992-12-31,Joseph Madden,Gabrielle Mendez,-4.42472,-41.45861,Pedro II,BR,Fortaleza,False,True,True,paranoid
2017-12-17,2017-12-17,Gregory Gilmore,Phillip Quinn,-22.97056,-46.99583,Valinhos,BR,Sao Paulo,False,True,True,confessing
2013-12-29,2014-01-17,Mary Meyers,Jessica Duran,41.16704,-73.20483,Bridgeport,US,New York,False,True,True,happy
2019-06-16,2019-08-07,Melissa Bates,Nicole Hart,-23.44361,-51.87389,Sarandi,BR,Sao Paulo,False,True,True,accusatory
2015-03-24,2015-05-04,Michael Mitchell,Angel Gonzales,47.92526,-97.03285,Grand Forks,US,Chicago,False,False,True,tense
1999-05-20,1999-06-19,Deborah Jackson,David Murphy,21.01858,-101.2591,Guanajuato,MX,Mexico City,False,False,True,fleeing
2019-01-08,2019-03-06,Sue Brown,Jane Huff,43.61062,-72.97261,Rutland,US,New York,False,False,True,talkative
1985-04-26,1985-05-26,Amy Miller,Jeffery Carter,43.91452,-69.96533,Brunswick,US,New York,True,True,True,lonely
2003-10-30,2003-11-04,Brian Perry,Christopher Bell,50.26729,-119.27337,Vernon,CA,Vancouver,False,False,True,friendly
2021-10-01,2021-10-05,Anna Lawrence,Ashley Howell,45.44868,-73.81669,Pointe-Claire,CA,Toronto,False,True,True,accusatory
2017-10-05,2017-10-06,Jerome Ferrell,David Woodward,9.15093,-79.62098,Chilibre,PA,Panama,False,False,True,friendly
2011-05-24,2011-06-29,Sydney Gibson,Allen Baker,39.32288,-76.72803,Woodlawn,US,New York,True,True,True,out-of-control
1997-08-06,1997-08-09,Gina Perez,Jordan Torres,8.62261,-70.20749,Barinas,VE,Caracas,False,False,True,silent
2006-01-22,2006-02-25,Sarah Carney,Elizabeth Cooper,45.16024,-93.08883,Lino Lakes,US,Chicago,False,False,False,fleeing
1994-07-28,1994-08-06,William King,Dawn Pierce,-4.42472,-41.45861,Pedro II,BR,Fortaleza,True,False,True,over-complimenting
1989-01-20,1989-03-12,Veronica Stewart,Tracy Young,-28.44917,-52.2,Marau,BR,Sao Paulo,False,True,True,over-complimenting
2018-07-08,2018-07-12,Courtney Perkins,David Wagner,40.5576,-74.28459,Woodbridge,US,New York,False,True,True,oblivious
2009-03-26,2009-05-24,James Evans,Michelle Green,5.20856,-74.73584,Honda,CO,Bogota,False,True,True,confessing
1992-08-31,1992-09-20,Sandra Osborn,Amber Wright,20.21322,-100.88023,Salvatierra,MX,Mexico City,False,True,True,fleeing
1991-02-16,1991-03-24,Joshua Herring,Justin White,47.4943,-122.24092,Bryn Mawr-Skyway,US,Los Angeles,False,True,True,hostile
2013-10-25,2013-11-07,Jacqueline Nixon MD,Natalie Jordan,-31.25033,-61.4867,Rafaela,AR,Argentina,False,False,True,happy
2021-12-08,2022-01-09,Sean Bernard,Kari Chandler,19.64745,-102.04897,Paracho de Verduzco,MX,Mexico City,False,True,True,paranoid
